##D:\ROMs
0x3409CEB6,0xCEC8517A,0x45,0x01000000,0x0e,SMASH BROTHERS,D:\ROMs\Super Smash Bros. (U) [h1] (BB fixed).zip
0x204489C1,0x1286CF2B,0x45,0x00800000,0x14,BATMAN BEYOND RETURN,D:\ROMs\Batman_Beyond_Return.zip
0xA2E8F35B,0xC9DC87D9,0x45,0x00800000,0x08,SUPERMAN,D:\ROMs\Superman (U) [!].zip
0xAEBCDD54,0x15FF834A,0x50,0x00c00000,0x0b,Taz Express,D:\ROMs\Taz Express (E) [!].zip
0x963ADBA6,0xF7D5C89B,0x4a,0x00800000,0x08,TETRIS64,D:\ROMs\Tetris64-JAP.zip
0x81361532,0x2AEB643F,0x00,0x00140000,0x00,,D:\ROMs\Tetris Beta Demo - by FusionMan (POM '98) (PD).zip
0x66572080,0x28E348E1,0x4a,0x01000000,0x11,SUPERROBOTSPIRITS,D:\ROMs\Super Robot Spirits (J) [!].zip
0x3B941695,0xF90A5EEB,0x50,0x02000000,0x05,TWINE,D:\ROMs\Tomorrow_Never_Die.zip
0x2B4F4EFB,0x43C511FE,0x50,0x00c00000,0x0d,TOM AND JERRY,D:\ROMs\Tom and Jerry in Fists of Furry (E) [!].zip
0x1A7F70B5,0x00B7B9FD,0x45,0x01000000,0x05,THPS3,D:\ROMs\Tony_Hawk's_Pro_Skater_3_(U).zip
0xF4646B69,0xC5751095,0x4a,0x00c00000,0x0f,BattlePhoenix64,D:\ROMs\Super B-Daman - Battle Phoenix 64 (J) [!].zip
0xCCCC821E,0x96E88A83,0x4a,0x00c00000,0x12,Ï°¼Þ¬ÝÎ³Û³·CLASSIC,D:\ROMs\mahjongclassicj.zip
0xD741CD80,0xACA9B912,0x45,0x00c00000,0x12,Top Gear Overdrive,D:\ROMs\Top_Gear_Overdrive_(U)_[!].zip
0x551C7F43,0x9149831C,0x4a,0x02000000,0x0c,TOUKON ROAD2,D:\ROMs\Toukon Road 2 - The Next Generation (J) [!].zip
0xBCFACCAA,0xB814D8EF,0x45,0x00c00000,0x0f,BASSMASTERS2000,D:\ROMs\Bassmasters 2000 (U) [!].zip
0xE4B35E4C,0x1AC45CC9,0x45,0x00800000,0x09,MGAH VOL1,D:\ROMs\Midway's Greatest Hits Volume 1_us.zip
0x49088A11,0x6494957E,0x45,0x02000000,0x14,Turok 2: Seeds of Ev,D:\ROMs\Turok 2 - Seeds of Evil (U) [!].zip
0x89A579F1,0x667E97EF,0x45,0x02000000,0x14,Turok 3: Shadow of O,D:\ROMs\Turok 3 - Shadow of Oblivion (U) [!].zip
0xE436467A,0x82DE8F9B,0x45,0x01000000,0x10,INDY RACING 2000,D:\ROMs\Indy Racing 2000 (U) [!].zip
0xAF9DCC15,0x1A723D88,0x45,0x02000000,0x0d,Indiana Jones,D:\ROMs\Indiana Jones and the Infernal Machine (U) [!].zip
0xC8DC65EB,0x3D8C8904,0x45,0x01c00000,0x0d,HYDRO THUNDER,D:\ROMs\Hydro Thunder (U) [!].zip
0xD3F10E5D,0x052EA579,0x45,0x01000000,0x10,hey you, pikachu,D:\ROMs\Hey You, Pikachu! (U) [!].zip
0xAF754F7B,0x1DD17381,0x45,0x01000000,0x0c,EXCITEBIKE64,D:\ROMs\Excitebike64.zip
